reviewer_id,title,abstract
117,US00000011132495B120210928,"ABSTRACT 
State of the art viewport design approach faces challenge in 
addressing customization of view port design . A method and 
device for dynamic view port generation providing 
enhanced viewport usability of text messages to be dis 
played on screen by considering type of user and customized 
typeface is provided . Determining of a customized typeface 
is based on user's reading capability tested during initial 
type face set up by the device . The customization of typeface 
includes applying kerning spacing and glyphs adjustment to 
squeeze area of the displayed text , still maintaining less 
ambiguity during reading . For received messages to be 
displayed , maximum size of window for a viewport is 
obtained on - the - fly with a constraint of maximum or optimal 
number of viewports displayed at a time on device screen . 
NLP is applied to each message to condense text in the 
message such that maximum information is conveyed while 
displaying minimum words . 
9 Claims , 14 Drawing Sheets 
200 
owo 
? by a dexo 
, adulty ofertave to be 
apavedia repot 10 A NEJESTROS Sovice , Wort to 
ursity of tät : oessages de D1 100017 bogda Senj zoz? 
XALQo - boxish testoai xujo !; 
determog a wowot 97 % for enco Fiort word 2 00 : ber 
ofveksois bilietus dovole Sieci to display a led 
1oossage froro tepltozdov . 
Stressdgosin och voxpost , 
utiscio process of celebrig the viewpxn size is 
tenuated when the inber of viewports is equal to 
cuaxmi vietyport rater presei for the screen , wherein 
determining the viewpot * 7 for the text message 
comprises : 
3 ) convation the text diessage to a yetice 
2042 
CIESZOzed to : 
se ofre resice torticle 
almal restability rod viewport usability to be 
LIS 
2043 
b ) jo : balizing viewinou areo otite viewport of the 
screeo fu displaviog tbe convenedl ies nessage . 
Wiecei 10:60 ! ritworé srca isso 0 : 00 
€ turd of a 
scieeo sex 
the device 
US 11,132,495 B1 
Page 2 
( 51 ) Int . Ci . 
G06F 3/0485 
GO6F 3/0481 
( 2013.01 ) 
( 2013.01 ) 
( 56 ) 
References Cited 
U.S. PATENT DOCUMENTS 
2008/0307322 Al * 12/2008 Stochosky 
2014/0143683 A1 * 
5/2014 Underwood , IV 
G06F 3/0481 
715/752 
G06F 3/0482 
715/752 
G06F 3/04842 
715/752 
GOOF 3/04845 
G06F 3/0482 
2015/0309720 A1 * 10/2015 Fisher 
2017/0192632 A1 * 
7/2017 Lavonen 
2017/0322694 A1 * 11/2017 Cohen 
2017/0329483 A1 
11/2017 Jann et al . 
2019/0020607 A1 * 
1/2019 Chiang 
2020/0034433 Al 
1/2020 Cassidy 
HO4W 68/005 
OTHER PUBLICATIONS 
Paulo R. A. Margarido et al . , “ Automatic Summarization for Text 
Simplification : Evaluating Text Understanding by Poor Readers , ” 
Companion Proceedings of the XIV Brazilian Symposium on 
Multimedia and the Web , 2008 , pp . 310-315 , ACM 
, Link : https : // 
www.researchgate.net/publication/228625832_Automatic 
summarization_for_text_simplification_Evaluating_text_understanding 
by_poor_readers / link / 02bfe510834f5a12c7000000 / download . 
* cited by examiner 
U.S. Patent 
Sep. 28 , 2021 
Sheet 1 of 14 
US 11,132,495 B1 
System 100 
Hardware 
Processor ( s ) 104 
10 Interface ( s ) 106"
117,US00000011432779B220220906,"ABSTRACT 
Many capacitive sensing based biosignal measurements 
methods exist , which are generic as they do not personalize 
biosignal measurement 
. Further , are do not provide device 
agnostic solutions . A method and system for capacitive 
touch panel based biosignal measurement is provided . The 
method senses a change in raw capacitance value of a 
capacitive touch panel . However , unlike existing methods 
that directly utilize the raw signal for biosignal measure 
ments , the method disclosed derives a normalized signal by 
normalizing a raw signal corresponding to the change in raw 
capacitance of the capacitive touch panel . The normalization 
considers inter - relationships between a plurality of variables 
that affect the raw capacitance value such as a set of device 
specific parameters associated with the capacitive touch 
panel of the device , a set of ethnographic parameters , and 
metadata associated with the subject . Thus , method provides 
higher accuracy in biosignal measurement using capacitive 
touch panel based devices by personalizing the biosignal 
measurements . 
9 Claims 
, 9 Drawing Sheets 
302 
Ecoxding a set of charges ó 
c ) raw capacitorxe value 
geoscared for a set of rouen events pericopied by sor of 
. 
Sample susjecis m a set of sample capacitive touchs muneis 
representiug test oftevice specific parameters sioug with 
corresposning set of ethnographic parluseters and weta data 
of de seroisante mojects 
304 
sisminucously reording corresponding te mastements 
withe arwary biosiusat for the set of xumnie sniecis 
establishing a correlatioss about the uue weasureraenuta of 
the primary biosignal for the set of sample subiccts , the 
corresponding set of ethiographic pomumterti ” , e mets data 
of the set of sample subjects and the set of simple capxitive 
touch pancis , whicrcia the correlation is established using 
Statisticai techniques and Maclvisse Leasing techviques 
308 
deriving the set of oormalization models for multiple 
capacitive touch panels ud multiple contigurations of 
mütiple ethnographic parducers , for varying set of wcia 
data 
US 11,432,779 B2 
Page 2 
( 51 ) Int . Ci . 
A61B 5/024 
( 2006.01 ) 
G06F 3/044 
( 2006.01 ) 
( 52 ) U.S. Ci . 
CPC 
A61B 5/725 ( 2013.01 ) ; A61B 5/7267 
( 2013.01 ) ; A61B 5/742 ( 2013.01 ) ; G16H 
50/20 ( 2018.01 ) ; G06F 3/044 ( 2013.01 ) 
( 58 ) Field of Classification Search 
CPC 
A61B 5/725 ; A61B 5/7253 ; A61B 5/7267 ; 
A61B 5/742 ; A61B 5/7475 ; G06F 3/044 ; 
G16H 50/20 
See application file for complete search history . 
( 56 ) 
References Cited 
U.S. PATENT DOCUMENTS 
10,342,494 B2 
2016/0228015 A1 * 
2017/0027521 A1 * 
2017/0112445 A1 * 
2017/0246086 A1 * 
7/2019 Kim et al . 
8/2016 Akhbardeh 
2/2017 Geva 
4/2017 Wang 
8/2017 Jain 
A61B 5/302 
A61B 5/02055 
A61B 5/7475 
A61J 7/0481 
* cited by examiner 
U.S. Patent 
Sep. 6 , 2022 
Sheet 1 of 9 
US 11,432,779 B2 
System ( Device ) 100 
Processor ( s ) 104 
1/0 Interface ( s ) 106"
117,US00000011645596B220230509,Abstract not found
117,US00000011710292B220230725,Abstract not found
117,US00000011893788B220240206,Abstract not found
117,US020210000356A120210107,"ABSTRACT 
Embodiments herein provide a system and method for 
screening and monitoring of cardiac diseases by analyzing 
acquired physiological signals . Unlike state of art 
approaches that consider only synchronized ECG and PPG 
signals for cardiac health analysis and do not consider PCG 
which is a critical signal for CAD analysis , the system 
synchronously captures physiological signals such as photo 
plethysmograph ( PPG ) , phonocardiogram ( PCG ) and elec 
trocardiogram ( ECG ) from subject ( s ) and builds an analyti 
cal model in the cloud for analyzing heart conditions from 
the captured physiological signals . The system and method 
provides a fusion based approach of combining the captured 
physiological signals such as PPG , PCG and ECG along 
with other details such as subject clinical information , 
demography information and so on . The analytical model is 
pretrained using ECG . PPG and PCG along with metadata 
associated with the subject such as demography and clinical 
information . 
( 73 ) Assignee : Tata Consultancy Services Limited , 
Mumbai ( IN ) 
( 21 ) Appl 
. No .: 16 / 946,718 
( 22 ) Filed : 
Jul . 1 , 2020 
( 30 ) 
Foreign Application Priority Data 
Jul . 2 , 2019 
( IN ) 
201921026501 
4XX + + € * XX 
* XX > 
6 
€ * XX # ¢¢ XX ++ • Oxxx XXX + 6 * XX 
? 
• xx ** 
< ** > 
< XX +++ XXX.XXX *** XX 
• • XXX + 
€ XX ) +++ XX 
> 
ale 
System 100 
* 44XX 
exx 
XXX +++ * XX 
” +++ XX * ++ * XX 
+ & xx > + 
X 
XXX ¢¢ XX ++++ XXXXXXX 
*** xx > 
OXXX *** 
XX 
Patent Application Publication 
Jan. 7 , 2021 Sheet 1 of 7 
US 2021/0000356 A1 
Subject 
device 
Patent Application Publication 
Jan. 7 , 2021 Sheet 2 of 7 
US 2021/0000356 A1 
Heart sensing device 104 
Processor ( 
s ) 204 
Memory 202 
Patent Application Publication 
Jan. 7 , 2021 Sheet 3 of 7 
US 2021/0000356 A1 
Microcontroller ( 
processor 
204 
Timestamp 
the 
data 
and 
append 
identity 
headers 
X 
O 
Odd 
Patent Application Publication 
Jan. 7 , 2021 Sheet 4 of 7 
US 2021/0000356 A1 
WA 
75 
??? 
??????? 
Patent Application Publication 
Jan. 7 , 2021 Sheet 5 of 7 
US 2021/0000356 A1 
displaying a User Interface ( UD ) by a heart sense device , for 
plurality of probes of the heart sense device are non 
synchronously acquiring via the plurality of probes , a 
plurality of physiological signals comprising an ECG 
. a PPG , 
the plurality of physiological signals comprises : 
acquiring each of the plurality of physiological signals 
as a plurality of segments of data 
converting the plurality of segments of data 
corresponding to the physiological signals into a 
plurality of digital segments using ADC 
associating cach of the plurality of digital segments 
pre - processing each of the plurality of digital segments 
to discard poisy segments and identify a plurality of 
clean segments 
Patent Application Publication 
Jan. 7 , 2021 Sheet 6 of 7 
US 2021/0000356 A1 
identifying a set of synchronous segments froin the 
plurality of clean seginenis based on mapping time 
stamps , wherein each of the set of synchronous 
segments corresponds to each of the plurality of 
synchronous segments are captured over a configurable 
predetermined time interval 
displaying the set of synchronous segments on the UI 
transmitting the set of synchronous segments and the 
on a mobile device , wherein the application on the mobile 
short range communication interface and enables editing of 
metadata and preliminary analysis on the set of synchronous 
analyzing by the cloud server the set of synchronous 
subjects and predicting one or more cardiac diseases based on 
Patent Application Publication 
Attributes ) 
& 
PCG 
packets 
with 
timestamp in 
each 
of 
the 
packets 
Timestamp 
based 
ECG / 
PPG 
packet 
Jan. 7 , 2021 Sheet 7 of 7 
and 
POG 
Wave 
Data 
Timestamp 
based 
BCG / 
PPG 
packet 
and 
Storage 
wwwwwww 
***** 
Auto 
after 3 
minutes ! 
Explicit 
Stop 
US 2021/0000356 A1 
US 2021/0000356 A1 
Jan. 7 , 2021"
117,US020220233896A120220728,"ABSTRACT 
While facing polluted environments one does not need 
extreme breath filtering protection all the time . Methods of 
the art hardly focus on breathability aspect while working on 
smart masks . Embodiments of the present disclosure provide 
a system and method for context aware networked mask 
with dynamic air impedance for optimum breathability . The 
system provides a smart mask that regulates the air inlet ( by 
modulating the position / pore size of filtering membrane or 
by using resizable gel ) as per the prevalent risk at that 
instance . The context aware mask with a mesh network , 
disclosed herein , comprises sensors and processing unit , 
which use contextual information and Artificial Intelligence 
to develop models for generating alerts along with mecha 
nism of dynamically regulating the pore size to ensure 
breathability by adjusting air impedance . 
( 73 ) Assignee : Tata Consultancy Services Limited , 
Mumbai ( IN ) 
( 21 ) Appl . No .: 17 / 643,041 
( 22 ) Filed : 
Dec. 7 , 2021 
( 30 ) 
Foreign Application Priority Data 
Jan. 28 , 2021 
( IN ) 
2202121003902 
Systan 100 
Holding strings 302e 
?? 
? ?? 
?? ? ?? ?? 
? ? 
Base material 1021 
Sensors 
communication 
and 
Actuator unit 
} } } esh petwork 3028 
( Virkatle impied 333 ) 
actuator 1023 
Patent Application Publication 
Jul . 28 , 2022 Sheet 1 of 7 
US 2022/0233896 A1 
System 100 
Sex 
300 
Hoklug strugs 102e 
* 
A 
to 
ho 
toote 
Device 104 
Base material 102 / 
ma 
Sensors 
1020 
CONUunication 
interface ( 0201 
Actuator unit 
10202 
( Variable imperance ) 
actuator 1021 
Mask 102 
FIG 
. I 
Patent Application Publication 
Jul . 28 , 2022 Sheet 2 of 7 
, 
US 2022/0233896 A1 
Master device 104 
Processor ( s ) 204 
1/0 Interface ( s ) 200 
Memory 202 
Database 208 
calculation module 210 
Patent Application Publication 
Jul . 28 , 2022 Sheet 3 of 7 
US 2022/0233896 A1 
Actitor 102 
( stretchables 
Actuator unit 10202"
117,US020220284308A120220908,"ABSTRACT 
( 72 ) Inventors : PANKAJ DOKE 
, Thane ( IN ) ; SUJIT 
DEVKAR 
, Thane ( IN ) ; SYLVAN 
LOBO 
, Thane ( IN ) ; KARAN 
BHAVSAR , Thane ( IN ) ; SUJIT 
SHINDE 
, Thane ( IN ) ; SANJAY 
KIMBAHUNE 
, Thane ( IN ) ; 
AKHILESH SRIVASTAVA , Thane 
( IN ) ; SRINIVASU PAPPULA , 
Hyderabad ( IN ) ; HARSH 
VISHWAKARMA 
, Thane ( IN ) ; 
BHASKAR PAWAR , Thane ( IN ) ; 
RAJESH URKUDE 
, Thane ( IN ) 
( 73 ) Assignee : Tata Consultancy Services Limited , 
Mumbai ( IN ) 
A method and system that allows on - the - fly synthesis and 
evaluation of services a scale has been provided . The 
method and system provide a mechanism where the service 
offering and their price points are accessible in a machine 
format and allow themselves to be lent to synthesize new 
service offerings with budgetary constraints , within the 
parameters of the predefined time windows . The system 
allows both a service provider and a service consumer to use 
a shared screen environment for service synthesis and valu 
ation with the service provider playing the role of navigator . 
The system comprises of re - routing and navigating a plu 
rality of nodes in the service composition graphs based on 
specified optimization parameters as chosen by the service 
consumer and tuned by the service provider . The method 
comprises of generation of the graph and graph traversal 
algorithms for along with service composition nodes and 
their specifications . 
( 21 ) Appl 
. No .: 17 / 646,820 
( 22 ) Filed : 
Jan. 3 , 2022 
( 30 ) 
Foreign Application Priority Data 
Feb. 16 , 2021 
( IN ) 
202121006520 
2003 
Provide a set of requirements by a service consumer as an input 
202 
. 
Create a plurality of notes based on the set of rexfuirements , wherein 
the plurality of notes are a set of service offerings provided by one or 
Tore service providers , wherein the set of requirements and the set of 
Service offerings are from a plurality of domains 
204 
Construct a plurality of nodes using at least three rotes out of the 
plurality of notes 
206 
Generate a piurailty of varten languages using the constructed 
plurality of nodes through a first relation , wherein the first relation is 
arovided by the user 
209 
Create a language graph by connecting the plurality of pattern 
languages to through a second relation wherein the second reistion is 
provided by the user 
210 
eta 
Gene : ste a meta - graph using the language graph , wherein the 
graph comprises inter - domain information of domains out of the 
plurality of domains 
212 
Traverse with nouristic Urough the plurality of nodes present in the 
meta - graph to generate an output of a plurality of services 
214 
Traverse for cost evaluation in the meta graph , wherein each of the 
plurality of nodes have a cost associated therein ; wherein the 
traversing results in generation of a plausible cost budget estimate 
2.16 
Travesse for ime evalvadon in the meta - graph to generate a time limit 
Generate a set of services out of the plurality of novel services basex 
co the plausible cast budget estimate and the time limit using a 
breadin first search algorithm , wiierein the set of services are 
generated within a predefined time constaint 
220 
Patent Application Publication 
Sep. 8 , 2022 Sheet 1 of 4 
US 2022/0284308 A1 
HO 
? 
? 
Patent Application Publication 
Sep. 8 , 2022 Sheet 2 of 4 
US 2022/0284308 A1 
Provide a set of requirements by a service consumer as an input 
207 
Create a plurality of notes based on the set of requirements , wherein 
the plurality of notes are a set of service offerings provided by one or 
more service providers , wherein the set of requirements and the set of 
service offerings are from a plurality of domains 
204 
Construct a plurality of nodes using at least three notes out of the 
plurality of notes 
206 
Generate a plurality of pattern languages using the constructed 
plurality of nodes through a first relation , wherein the first relation is 
provided by the user 
208 
Create a language graph by connecting the plurality of pattern 
languages to through a second relation , wherein the second relation is 
provided by the user 
210 
Generate a meta - graph using the language graph , wherein the meta 
graph comprises inter - domain information of domains out of the 
plurality of domains 
212 
Traverse with heuristic through the plurality of nodes present in the 
meta - graph to generate an output of a plurality of services 
214 
Traverse for cost evaluation in the meta - graph , wherein each of the 
plurality of nodes have a cost associated therein , wherein the 
traversing results in generation of a plausible cost budget estimate 
216 
Traverse for time evaluation in the meta - graph to generate a time limit 
218 
Generate a set of services out of the plurality of novel services based 
on the plausible cost budget estimate and the time limit using 
breadth first search algorithm , wherein the set of services are 
generated within a predefined time constraint 
220 
Patent Application Publication 
Sep. 8 , 2022 Sheet 3 of 4 
US 2022/0284308 A1 
Traverse breadth first for service 
discovery given a set of constraints - 
time and budget 
202 
Test if node is 
already visited 
304 
Evaluate the cost of visiting this node h 
Test if overall 
cost threshold is 
breached ? 
308 
NO 
318 
YES 
Test if further 
traversing is 
possible ? 
310 
NO 
Add adjacent 
Inodes for further 
traversal 
Add the 
visiting cost of 
this node and 
continue to 
traverser 
further nodes 
Mark the pode as visited and 
add it to recommended path 
33 
312 
Test if there are 
no more nodes 
Jeft to traverse ? 
316 
YES 
Return the selected path and cost of 
visiting the selected path 
Patent Application Publication 
Sep. 8 , 2022 Sheet 4 of 4 
US 2022/0284308 A1 
so 
... :::: ....... 
D 
8 
8 
OZ . ** 
88 
FIG 
. 4 
US 2022/0284308 Al 
Sep. 8 , 2022"
117,,Abstract not found
117,US020230281297A120230907,Abstract not found
118,US020240224141A120240704,Abstract not found
118,Clarification of Geometric Effects on Long-term Structural Stability of Ti/Au Multi-layered Micro-cantilevers,Abstract not found
118,US020240158660A120240516,Abstract not found
119,Supporting Information,Abstract not found
119,Novel Co-Mo/MCM-41 Catalysts for Deep Hydrodesulfurization of Jet Fuel,Abstract not found
119,Temperature Homogeneity under Selective and Localized Microwave Heating in Structured Flow Reactors,"ABSTRACT: Selective heating of diﬀerent phases of multiphase systems via microwaves can
result in energy savings and suppression of side reactions. However, materials properties and
operating conditions that maximize temperature gradients are poorly understood. Here we
utilize computational ﬂuid dynamics (CFD) computations and temperature measurements in
structured ﬂow reactors (monoliths) in a monomodal microwave cavity to assess the
temperature diﬀerence between the walls and the ﬂuid and develop a simple lumped model to
estimate when temperature gradients exist. We also explore the material’s thermal and electrical
properties of structured reactors for isothermal catalyst conditions. We propose that CFD
simulations can be used as a nonintrusive, predictive tool of temperature homogeneity.
Importantly, we demonstrate that localized heating in the bed under several conditions rather
than selective heating is responsible for the selectivity enhancement. Our results indicate that
structured beds made of high thermal conductivity materials avoid arcing and enable
temperature homogeneity and low electrical conductivity materials allow microwaves to
penetrate the domain.
■"
119,"See discussions, st ats, and author pr ofiles f or this public ation at : https://www .researchgate.ne t/public ation/320307657","Abstract: Risers are used in a variety of industries, where rapid mixing between gas and solid par-
ticles is essential. More recently, risers are gaining importance in some of the novel combustion
technologies, such as Chemical-looping combustion and thermochemical conversion of biomass.
These reactor conﬁgurations provide challenging modeling issues, as the particulate ﬂow is charac-
terized by a highly ﬂuctuating solid volume fraction due to the formation of dense clusters. This
may severely reduce the mixing between gas and solid particles and affect the residence time of the
particles in the reactor, and thus, the extent of heterogeneous reactions between gas and solid parti-
cles. In this work, we investigate how clustering impacts heterogeneous reactions in risers using a
detailed Euler-Lagrange computational framework. For this purpose, three-dimensional laboratory-
scale riser simulations are performed. A simpliﬁed reaction system is used, where the solid-ﬂuid
reaction is represented by a single isothermal reaction step. To asses the effect of multiphase dy-
namics of the bed on the heterogeneous chemistry, the three-dimensional simulation results are
compared with reduced-order models."
119,"See discussions, st ats, and author pr ofiles f or this public ation at : https://www .researchgate.ne t/public ation/320409359",Abstract not found
119,Accelerated Machine Learning Model for Biomass Gasification  in Fluid ized Beds  ,Abstract not found
119,MULTISCALE MODELING OF BIOMASS ,"Abstract 
Biomass pyrolysis is a complex process that requires a multiscale modeling approach to accurately model 
the multiphase flow reactors such as Fluidized Bed Reactors. The particle-scale models play a critical role 
during the pyrolysis of thermally-thick biomass particles. This work implements a multiscale modeling 
strategy, coupling a 1D intraparticle devolatilization model, reduced secondary gas phase reaction 
mechanism, and CFD-DEM simulations. The significance of particle-scale models on the secondary gas-
phase reactions is assessed. To this end, we perform Drop Tube Reactor simulations in the temperature 
range of 973K-1273K using lumped and intraparticle devolatilization models. The secondary gas-phase 
reactions under these conditions are represented using a reduced chemical mechanism involving 39 
species and 118 reactions. The biomass particle size and physical properties are varied to gain insights 
over a wide spectrum of thermal regimes. The evolution of the primary and secondary gas-phase species 
along the reactor is compared between the particle models. Thermal and chemical time scales are 
calculated to understand the competition between the particle conversion and the secondary reactions. The 
analysis is then extended to study the variations in a Fluidized Bed Reactor, where multiphase 
hydrodynamics and chemistry are coupled."
119,Multiscale modeling of microwave-heated multiphase systems,"Abstract 
Modeling of microwave heating of multiphase systems requires resolving the electromagnetic 
field from the single particle to the entire cavity. We introduce a multiscale methodology for 
computationally affordable simulations of microwave heating of multiphase systems consisting 
of one phase dispersed in a continuum phase. The methodology homogenizes the original 
multiphase system, by taking advantage of the large separation of length scales, to calculate the 
effective permittivity, effective thermal conductivity, and volumetric power absorbed in each 
phase. The methodology is rigorously assessed against particle-resolved detailed numerical 
simulations of model systems. We demonstrate a significant reduction in computational cost 
while retaining the accuracy of detailed simulations. The present methodology enables high 
throughput exploration of novel multiphase system designs utilizing microwave heating."
120,Controlling 4H&#x2013;SiC Schottky Barriers by Molybdenum and Molybdenum Nitride as Contact Materials,"Abstract—In this paper, Schottky diodes, consisting of an
n-doped 4H–silicon carbide substrate, and molybdenum and
molybdenum
nitride
thin-ﬁlm
metallization,
are
presented.
By the variation of the nitrogen amount in the molybdenum
nitride thin ﬁlms, we successfully manage to adjust the effective
Schottky barrier height in the range 0.68–"
120,Open Access proceedings Journal of Physics: Conference series,"Abstract. Supermirrors with large critical angles of reflection, i.e. large index m are an 
essential ingredient to transport, focus and polarise neutrons over a wide range of energy. Here 
we summarise the recent developments of supermirror with very large critical angles of 
reflection and high reflectivity that were conducted at SwissNeutronics as well as their 
implementation in devices. Approaching critical angles m = 8 times the critical angle of natural 
nickel makes new applications possible and extends the use of reflection optics towards the 
regime of hot and epithermal neutrons. Based on comparisons of simulations with experiment 
we demonstrate future possibilities of applications of large-m supermirrors towards devices for 
neutrons with short wavelength."
120,Large bias-induced piezoelectric response in the ferroelectric polymer P(VDF-TrFE) for MEMS resonato,"ABSTRACT
Piezoelectricity in ferroelectrics arises from electrostriction biased by their spontaneous polarisation,
which can be enhanced through a bias-induced polarisation. Doing so, the piezoelectric response
can be tuned and significantly enhanced. In this study, the ferroelectric polymer P(VDF-TrFE) was
used to electro-mechanically excite a silicon microcantilever. Using this device, we demonstrate
that a bias-induced polarisation improves the piezoelectric response of P(VDF-TrFE). To distinguish
between the linear piezoelectric and quadratic electrostrictive effect, lock-in measurements were
performed in order to separate the characteristic frequency response of both electro-mechanical
phenomena. This work shows the potential for MEMS devices having controllable actuating and
sensing properties.
IMPACT STATEMENT
Thenon-linearnatureofthestrongelectrostrictiveeffectobservedinferroelectricpolymerswasused
to enhance and control its piezoelectric activity by an electric field. A large and tunable piezoelectric
response was verified in polymer-based MEMS resonators, proving the ability to tailor their actuating
and sensing properties.
ARTICLE HISTORY
Received 28 August 2020"
120,Potential of Piezoelectric MEMS Resonators for Grape Must Fermentation Monitoring "2279,"Abstract: In this study grape must fermentation is monitored using a self-actuating/self-sensing
piezoelectric micro-electromechanical system (MEMS) resonator. The sensor element is excited in
an advanced roof tile-shaped vibration mode, which ensures high Q-factors in liquids (i.e., Q ~100
in isopropanol), precise resonance frequency analysis, and a fast measurement procedure. Two sets
of artiﬁcial model solutions are prepared, representing an ordinary and a stuck/sluggish wine
fermentation process.
The precision and reusability of the sensor are shown using repetitive
measurements (10 times), resulting in standard deviations of the measured resonance frequencies of
~0.1%, Q-factor of ~11%, and an electrical conductance peak height of ~12%, respectively. With the
applied evaluation procedure, moderate standard deviations of ~"
120,Flexoelectricity in polycrystalline TiO2 thin films,Abstract not found
120,Origin of the strong temperature effect on the piezoelectric response of the ferroelectric (co-)polymer P(VDF70-TrFE30),Abstract not found
120,TECHNICAL PAPER,"Abstract
Piezoelectric energy microgenerators are devi-
ces that generate continuously electricity when they are
subjected to varying mechanical strain due to e.g. ambient
vibrations. This paper presents the mathematical analysis,
modelling and validation of a miniaturized piezoelectric
energy harvester based on ambient random vibrations.
Aluminium nitride as piezoelectric material is arranged
between two electrodes. The device design includes a sil-
icon cantilever on which AlN ﬁlm is deposited and which
features a seismic mass at the end of the cantilever. Euler–
Bernoulli energy approach and Hamilton’s principle are
applied for device modeling and analysis of the operation
of the device at various acceleration values. The model
shows good agreement with the experimental ﬁndings, thus
giving conﬁdence into model. Both mechanical and elec-
trical characteristics are considered and compared with the
experimental data, and good agreement is obtained. The
developed analytical model can be applied for the design of
piezoelectric microgenerators with enhanced performance.
List of symbols
L
Length of cantilever beam (m)
B
Width of cantilever beam (m)
H
Thickness of structural layer (m)
T
Thickness of piezoelectric layer (m)
V
Voltage across piezoelectric element (m)
Z
Coordinate parallel to beam thickness (m)
X
Coordinate parallel to beam length or axial
coordinate (m)
Tk
Kinetic energy (J)
U
Internal energy (J)
We
Electrical work (J)
W
External work (J)
qs
Density of structural layer (kg m-3)
qp
Density of piezoelectric layer (kg m-3)
U
Displacement (M)
S
Applied strain (None)
T
Developed stress (Pa)
E
Electric ﬁeld (V m-1)
D
Electric displacement (C m-2)
dVs
Differential volume of structural layer (m3)
dVp
Differential volume of piezoelectric layer (m3)
E
Effective piezoelectric coupling coefﬁcient C
(m2)
Cs
Elastic modulus of structural layer (Pa)
cp
Elastic modulus of structural layer (Pa)
eS
Clamped permittivity (F/m)
eT
Free permittivity (F/m)
e0
Permittivity of free space (F/m)
R
Generalized mechanical coordinate (M)
W
Bending mode function
U
Voltage distribution function
F
Discretized force (N)
Q
Discretized charge (C)
zt
Coordinate with origin at the neutral axis and
direction pointing parallel to the thickness of
the beam (M)
Bf
Forcing vector (Kg)
A
Applied acceleration (m s-2)
A. B. Alamin Dow (&)  D. Koo  H. A. Al-Rubaye 
N. Kherani
Department of Electrical and Computer Engineering,
University of Toronto, 10 King’s College Road,
Toronto, ON M5S 3G4, Canada
e-mail: alamindow.alamindow@utoronto.ca
M. Schneider  A. Bittner  U. Schmid
Department for Microsystems Technology,
Institute of Sensors and Actuator Systems,
Vienna University of Technology,
Floragasse 7, 1040 Vienna, Austria
123
Microsyst Technol (2012) 18:1035–1043
DOI 10.1007/s00542-012-1436-x
M
Effective mass (Kg)
K
Effective spring constant (N m-1)
H
Alternative coupling coefﬁcient (F V-1)
H
Viscous drag coefﬁcient (N s m-1)
Cp
Capacitance of piezoelectric element (F)
Q
Charge stored (C)
L0
Length of tip mass (M)
h0
Thickness of tip mass (M)
M0
Mass of tip mass (Kg)
J0
Moment of inertia of tip mass (kg m2)
S0
Static moment of tip mass (kg m)
M
Mass per length of beam (kg m-1)
EI
The sum of the moments of area of each layer
multiplied by their respective elastic moduli
(N m2)
X
Angular frequency (s-1)
xn
Resonant angular frequency (s-1)
c, d, e, f
Constants in the bending mode function
Aij
Matrix elements
kN
Mode number (m-1)
Ap
Differential cross sectional area of piezoelectric
layer (m2)
As
Differential cross sectional area of structural
layer (m2)
zp
Distance between neutral axis of beam
and neutral axis of piezoelectric layer (M)
zs
Distance between neutral axis of beam
and neutral axis of structural layer (M)
D
Piezoelectric coupling coefﬁcient (M V-1)
S
Compliance (GPa-1)
ut, u0
Tip displacement, tip displacement
amplitude (M)
WL
Bending mode function evaluated at x = L
Ce
Filtering Capacitance (F)
I
Current through device (A)
F, F0
Force, force amplitude (N)
H
Phase between force and displacement
Vc
Rectiﬁed voltage across load (V)
R
Load resistance (X)
R
Normalized resistance
ke
Electromechanical coupling coefﬁcient
F
Mechanical damping ratio
X
Frequency ratio
P
Power (W)"
